ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalues,rank,leading_edge,core_enrichment,sample,strain_names
GO:0006486,protein glycosylation,78,-0.5406928043507141,-1.7517332324948198,8.053507853792344e-4,0.00461734450284094,0.00265624469563677,879,"tags=42%, list=14%, signal=37%",855764/855240/856718/852924/852625/853256/855180/854233/853757/854514/854762/853142/855679/855502/852261/853455/856716/851902/856720/854989/852845/853608/854266/856611/852815/851504/854163/852094/850499/851366/851334/854498/854270,1744,iso
GO:0043413,macromolecule glycosylation,78,-0.5406928043507141,-1.7517332324948198,8.053507853792344e-4,0.00461734450284094,0.00265624469563677,879,"tags=42%, list=14%, signal=37%",855764/855240/856718/852924/852625/853256/855180/854233/853757/854514/854762/853142/855679/855502/852261/853455/856716/851902/856720/854989/852845/853608/854266/856611/852815/851504/854163/852094/850499/851366/851334/854498/854270,1744,iso
GO:0006979,response to oxidative stress,131,-0.4777461682678962,-1.6832255336621342,8.934164626441014e-4,0.00493428174781421,0.00283857089531539,1145,"tags=40%, list=19%, signal=33%",852146/856014/851751/850532/852335/853565/855913/853842/850633/850950/852423/852820/855480/852934/850803/851513/850429/856506/854912/851817/856921/853559/853809/855096/854073/855692/856658/851948/851955/850322/854855/855462/856048/853149/853568/850504/856399/854287/854980/852302/851433/850331/853707/852124/856504/855291/852215/851974/852064/850799/852979/854104,1744,iso
GO:0098813,nuclear chromosome segregation,187,0.4942984963433355,1.6340158040945765,9.450922093268106e-4,0.0051722319092249,0.00297545776907675,1230,"tags=35%, list=20%, signal=29%",853928/853958/853909/853963/853535/854827/850328/851197/855843/853814/853719/856263/854974/853817/852180/856736/853252/851691/854436/854156/854843/855557/852535/856598/855061/854067/855636/856648/855013/851782/853041/851957/852819/852809/853773/854915/852249/850584/851561/851847/853090/855897/855099/851533/856571/852547/852762/852655/855228/852794/850775/850589/852275/850597/854123/856089/852246/851071/851739/852395/854315/854662/852685/852787/852665,1744,iso
GO:0009636,response to toxic substance,52,-0.6056523676463714,-1.8170640906183788,0.00102633394351954,0.00551654494641754,0.00317353258851437,835,"tags=46%, list=14%, signal=40%",855482/856506/853575/856350/852293/851948/851955/850322/854855/854856/854160/853149/853568/851386/856399/853377/854980/854932/852302/852124/852215/852064/850799/852979,1744,iso
GO:0006913,nucleocytoplasmic transport,182,0.47840783805448817,1.5742388090362132,0.00219611641366348,0.01057649664820336,0.00608439831659189,1028,"tags=28%, list=17%, signal=24%",853922/853970/853967/853969/853957/853714/850414/854469/850796/853537/853160/855728/850551/853535/850346/854657/852569/854940/852972/852814/850763/852229/854436/855957/855837/855495/851565/855789/854747/853649/851320/852755/856251/850437/856868/852779/856228/853301/856425/854844/851442/855316/853016/850625/856575/856674/853445/852794/853499/850705/852549,1744,iso
GO:0051169,nuclear transport,182,0.47840783805448817,1.5742388090362132,0.00219611641366348,0.01057649664820336,0.00608439831659189,1028,"tags=28%, list=17%, signal=24%",853922/853970/853967/853969/853957/853714/850414/854469/850796/853537/853160/855728/850551/853535/850346/854657/852569/854940/852972/852814/850763/852229/854436/855957/855837/855495/851565/855789/854747/853649/851320/852755/856251/850437/856868/852779/856228/853301/856425/854844/851442/855316/853016/850625/856575/856674/853445/852794/853499/850705/852549,1744,iso
GO:0071444,cellular response to pheromone,81,-0.4976331170293443,-1.6136121028393502,0.00269410657420355,0.01238055082191249,0.00712222629901942,500,"tags=16%, list=8%, signal=15%",854946/856861/855819/853283/853548/855780/851173/850518/854797/852851/855577/850730/852072,1744,iso
GO:0019236,response to pheromone,92,-0.48850643817675554,-1.6277824535924952,0.00299778261724932,0.01356891079386538,0.00780586055461044,500,"tags=16%, list=8%, signal=15%",854946/853671/856861/855819/853283/853548/853581/855780/851173/850518/854797/852851/855577/850730/852072,1744,iso
GO:0016570,histone modification,145,0.48587148936705177,1.557763412070547,0.0030547468095951,0.01362190799537966,0.00783634854079368,942,"tags=29%, list=16%, signal=25%",853327/856052/853900/850744/851220/855626/856146/852001/852410/854290/850347/850702/851723/852814/850638/851170/853887/855586/854020/852607/852228/852399/856519/855965/851745/856382/856251/856614/852294/853271/852582/852352/851889/852497/851762/853315/856134/855821/852373/853167/851548/852059,1744,iso
GO:0007163,establishment or maintenance of cell polarity,116,0.5213054365624809,1.6346558613604802,0.00312707200029229,0.01374085652683183,0.00790477670454218,1177,"tags=35%, list=19%, signal=29%",854412/853928/853965/853929/853872/852168/851271/855339/850328/853056/851067/855427/850639/850734/855634/856530/855561/855645/851024/853539/851041/856382/856854/851029/855929/851086/856507/851667/853554/854931/855316/851051/854084/852655/854668/852949/855450/851543/854360/852030/855478,1744,iso
GO:0000070,mitotic sister chromatid segregation,129,0.49955607847584815,1.5855910652673884,0.00321694162822879,0.01397945008236804,0.00804203370711503,1397,"tags=41%, list=23%, signal=32%",853928/853963/853535/854827/850328/851197/855843/856263/854974/853817/852180/856736/853252/851691/854436/854156/854843/855557/856598/856648/855013/853041/851957/852809/853773/854915/852249/850584/851561/851847/855099/851533/856571/852762/852655/855228/852794/850775/850589/852275/850597/856089/851739/854315/854662/852685/852787/854889/855102/850540/853010/852881/854786,1744,iso
GO:0006811,ion transport,398,-0.3419174439401385,-1.3616092898829817,0.0032278132249986,0.01397945008236804,0.00804203370711503,1505,"tags=38%, list=25%, signal=30%",853497/856447/856349/854789/850385/853678/854622/851685/856855/855082/853566/853739/856387/855792/853352/854231/852382/852537/853387/855736/855752/854685/851641/850721/854763/855956/855660/856045/852800/854214/856444/852521/855832/856849/855877/854916/852878/851168/855675/855446/850736/855113/854511/850942/856714/851786/850606/855850/850727/850319/853679/856647/853815/850686/855425/852361/852709/854077/851439/851246/853570/856391/855288/853522/852066/854255/855775/2732686/853104/851249/851869/850671/854572/852946/852429/854305/853680/852250/853733/851328/855784/856712/852121/851616/851321/852189/850438/855457/852956/853106/850502/852327/852506/856686/1466480/853585/854494/853158/855842/850772/856260/850654/856013/852329/855243/850821/854495/853175/853690/851314/852485/851429/855284/855462/853540/854893/854246/851437/856132/855103/853782/854061/852688/855282/851560/856246/856131/852684/856421/853366/853812/856567/851892/853246/855669/856779/852876/856448/855880/851983/855857/856272/854027/854530/855863/856324/852149/853326/851597/852343,1744,iso
GO:0070972,protein localization to endoplasmic reticulum,59,-0.5359881802327714,-1.656293594595934,0.00358992906230607,0.01543669496791613,0.00888035083833608,1179,"tags=34%, list=19%, signal=28%",851095/852675/854840/851259/851264/853800/856821/852240/851226/850755/850354/852469/852586/853418/856840/850499/851487/852434/853581/856357,1744,iso
GO:0051656,establishment of organelle localization,130,0.49587942682826286,1.5715986229322525,0.00396806016264823,0.01694164693556194,0.00974611268018863,1391,"tags=42%, list=23%, signal=33%",853928/853969/853714/852099/850414/854469/850796/853160/850551/855948/855339/850328/852972/856263/854819/856736/850763/856530/855957/855837/855495/854156/855789/854747/853649/855929/852779/856020/854844/853773/854915/850625/856575/853445/852655/852794/853499/852949/853202/855450/852772/855275/855760/856723/856859/854662/854370/852787/852034/850956/856012/854889/853010/855066/851240,1744,iso
GO:0071426,ribonucleoprotein complex export from nucleus,125,0.4960157785743622,1.5763857377589643,0.00410607721153869,0.01716568389823816,0.00987499563301338,705,"tags=25%, list=12%, signal=22%",853970/853969/853957/853714/850414/854469/850796/853160/855728/850551/850346/854657/854940/852972/852814/850763/852229/855957/855837/855495/855789/854747/853649/851320/852755/856251/850437/856868/852779/856228/853301,1744,iso
GO:0046488,phosphatidylinositol metabolic process,77,-0.5088639244771502,-1.6474819028501693,0.00414990004283262,0.01722924017782922,0.00991155799703761,1661,"tags=53%, list=27%, signal=39%",850574/851644/850777/851581/851881/854903/853668/856008/850941/852382/852289/852330/855618/855392/853130/851014/850628/856313/853354/851181/851763/853384/852406/851931/851102/856856/853470/854151/851896/854320/852044/853690/852796/856595/854090/856229/854772/855103/852735/853309/855324,1744,iso
GO:0022618,ribonucleoprotein complex assembly,183,0.4562344484490212,1.5045636107384006,0.00451202868963416,0.01843448535586589,0.01060490589627536,1073,"tags=33%, list=18%, signal=28%",853956/853961/853969/853933/856436/850796/850521/850652/850839/856292/854999/851318/852039/852814/855302/853303/856463/855310/852607/850695/855957/855430/856429/851201/851530/855599/856307/853847/852833/854702/850918/853471/855547/854075/852779/850549/850889/856228/853301/855664/851632/851907/855477/854844/850808/851196/850424/852449/851005/852084/852371/851033/855790/853767/856485/855281/854078/853788/851531/856170/850623,1744,iso
GO:0071826,ribonucleoprotein complex subunit organization,189,0.46519588093322806,1.5366422528692345,0.00468766342851951,0.01881315589312498,0.01082274574023101,1073,"tags=33%, list=18%, signal=28%",853956/853892/853961/853969/853933/856436/850796/850521/850652/850839/856292/854999/851318/852039/852814/855302/853303/856463/855310/852607/850695/855957/855430/856429/851201/851530/855599/856307/853847/852833/854702/850918/853471/855547/854075/852779/850549/850889/856228/853301/855664/851632/851907/855477/854844/850808/854446/851196/850424/852449/851005/852084/852371/851033/855790/853767/856485/855281/854078/853788/851531/856170/850623,1744,iso
GO:0000723,telomere maintenance,83,0.5529734281077965,1.6513545823928022,0.00499946395074958,0.01954335908020294,0.01124281366914979,1821,"tags=55%, list=30%, signal=39%",853910/1500489/853197/856940/855377/853811/855846/853213/850346/853255/850702/852933/856519/856614/856827/855505/850843/856852/854976/855264/856831/855228/852578/852110/852533/852713/852728/851549/851655/850995/854198/850741/855168/854942/852248/852822/855132/855471/853743/852245/854361/855946/855975/851187/851562/853178,1744,iso
GO:0060249,anatomical structure homeostasis,83,0.5529734281077965,1.6513545823928022,0.00499946395074958,0.01954335908020294,0.01124281366914979,1821,"tags=55%, list=30%, signal=39%",853910/1500489/853197/856940/855377/853811/855846/853213/850346/853255/850702/852933/856519/856614/856827/855505/850843/856852/854976/855264/856831/855228/852578/852110/852533/852713/852728/851549/851655/850995/854198/850741/855168/854942/852248/852822/855132/855471/853743/852245/854361/855946/855975/851187/851562/853178,1744,iso
GO:0019725,cellular homeostasis,221,-0.3710860967644455,-1.3935463075144274,0.00506732294563973,0.0196808284727427,0.01132189642862799,703,"tags=21%, list=12%, signal=20%",852121/851321/850299/856261/852095/856921/850502/853562/851663/856686/850732/854494/852128/855842/853490/850772/855131/851955/851329/854946/852736/853741/852102/852485/851429/855284/855462/854246/851437/854160/854907/853782/853568/856421/851413/855143/854980/855669/856779/852876/852215/854027/853123/851539/852064/850799/856324,1744,iso
GO:0031123,RNA 3'-end processing,77,0.5626112237439929,1.664207356650616,0.00550676108870204,0.02071918859624143,0.01191923946173007,1044,"tags=38%, list=17%, signal=32%",853954/853871/853197/855911/851499/853931/850872/856481/854675/854020/852607/853997/854034/852755/852582/853865/853301/855470/855417/853062/850401/855489/851884/855758/851548/855280/852838/856466/854162,1744,iso
GO:0071166,ribonucleoprotein complex localization,127,0.49439227820888887,1.5717428015727666,0.00568013203157444,0.02116918947116382,0.01217811389405996,705,"tags=24%, list=12%, signal=22%",853970/853969/853957/853714/850414/854469/850796/853160/855728/850551/850346/854657/854940/852972/852814/850763/852229/855957/855837/855495/855789/854747/853649/851320/852755/856251/850437/856868/852779/856228/853301,1744,iso
GO:0044089,positive regulation of cellular component biogenesis,113,0.502877213376637,1.5682943747688347,0.00599231901844582,0.02180912103488744,0.01254625077894381,1314,"tags=39%, list=22%, signal=31%",853922/853958/853909/853880/853929/853933/854675/853814/853719/852814/853303/856736/850585/852535/854286/852833/851029/850570/853865/856514/854933/851086/856425/855013/854844/851782/851957/852819/852101/853369/851051/854433/854836/855450/851813/855048/855478/853712/852685/854822/852665/850450/855169/854688,1744,iso
GO:0042157,lipoprotein metabolic process,50,-0.5514967782467833,-1.6376280382289243,0.0069999606896786,0.02508319247134833,0.01442974352696905,1653,"tags=54%, list=27%, signal=40%",854039/850777/851857/856008/854159/852289/853130/855390/850628/856313/853354/850809/851181/851763/855954/853384/851931/853470/851896/854320/852044/853690/852796/856595/854772/852735/855324,1744,iso
GO:0010927,cellular component assembly involved in morphogenesis,71,-0.49738436344642456,-1.5798730401474117,0.007252737047917,0.02568322178144725,0.01477492562702596,403,"tags=8%, list=7%, signal=8%",851359/850504/854109/852920/850330/853766,1744,iso
GO:0043414,macromolecule methylation,140,0.4741745168198875,1.5139564976555064,0.00761648404134774,0.02650360342711757,0.01524687100458415,758,"tags=20%, list=12%, signal=18%",853930/856052/853900/850414/854994/850304/854290/850702/852318/851698/852076/851170/854020/852607/854060/853317/856519/852564/855965/856251/856614/852294/853271/852582/852352/855664/852574/856467,1744,iso
GO:0032259,methylation,160,0.4620302312135911,1.5050260691869242,0.00805147973447291,0.02758597852698571,0.01586953477072617,1049,"tags=24%, list=17%, signal=20%",853943/853930/856052/853900/850414/854994/850304/854290/850702/852318/851698/852076/851170/854020/852607/854060/853317/856519/852564/855965/856251/856614/852294/853271/853701/852582/852352/855664/852574/856467/854241/853536/854414/851548/853200/853593/855701/854186,1744,iso
GO:0018205,peptidyl-lysine modification,140,0.4727599740310465,1.5094401093418954,0.00815665145814527,0.02758597852698571,0.01586953477072617,1289,"tags=36%, list=21%, signal=29%",853327/850744/855626/856146/852001/854290/850347/850702/852318/851723/852814/850638/851170/855586/854020/852607/852228/856519/851099/855965/851745/856251/856614/852294/853271/852582/852352/852574/852497/851762/853315/856134/855821/854371/856852/852373/850584/853167/854327/852059/850693/853593/855701/854123/851771/852080/855974/852728/851549/855276/851756,1744,iso
GO:0090150,establishment of protein localization to membrane,111,-0.4411147802473175,-1.529709925509112,0.00838639493112052,0.02814326257622662,0.01619012657383906,1658,"tags=40%, list=27%, signal=29%",850810/854039/856006/850636/854126/854440/851061/851857/854153/854131/852372/854335/851666/855082/854159/855705/851095/855390/852864/851259/856168/855592/856821/853600/856483/856306/855457/855532/853093/850654/856693/852469/855103/852586/853418/856840/853716/851413/852953/852434/853581/855654/850676/856357,1744,iso
GO:0048285,organelle fission,274,0.4196206279054121,1.4360029769883786,0.00841492900950297,0.02814326257622662,0.01619012657383906,1220,"tags=30%, list=20%, signal=25%",853928/853908/853880/853963/853900/853870/853682/853535/854827/850328/851197/855843/856263/854901/854974/853817/852180/856557/853478/856736/853252/851691/854436/856530/852399/854156/854843/850826/850585/855557/854286/851209/856382/851623/856598/855939/853271/851724/854067/855636/856648/853332/855013/853041/851957/850879/852809/853773/854915/852249/850584/854976/851561/853369/851847/855264/855897/853513/856831/855099/851533/856571/852762/852655/855228/852794/850775/850589/852275/850597/856089/852246/851250/851928/856227/852713/851739/852395/854315/854662/852685/854370/852787,1744,iso
GO:0051130,positive regulation of cellular component organization,186,0.44616897301446706,1.4736936648215189,0.01083664326078402,0.03570959801334802,0.02054285320229322,1314,"tags=36%, list=22%, signal=29%",853922/853958/853909/853880/853327/853929/853933/853891/854675/853814/853719/852814/853303/856557/850639/856736/854020/854843/856519/850585/852535/852833/851209/851623/853271/855945/851029/850570/852582/853865/856514/854933/851086/852574/856425/855013/854844/851782/851957/852819/850879/852101/853369/851051/855897/852059/854433/856571/852762/854836/855450/851813/855048/851739/855478/853506/853712/850692/852685/851115/854370/854822/852665/850450/853077/855169/854688,1744,iso
GO:0031503,protein-containing complex localization,161,0.45503072136879696,1.479377079806772,0.01085524324990479,0.03570959801334802,0.02054285320229322,1216,"tags=34%, list=20%, signal=28%",853970/853969/853957/853714/850414/854469/850796/853160/855728/850551/850346/854657/850347/854940/852972/852814/850763/852229/854404/855957/855837/855495/855789/854747/853649/851320/852755/856251/850437/856868/852779/856228/853301/854844/851957/855316/850625/856575/855138/856738/854831/853445/851163/853499/852549/853202/851813/854828/851250/855275/852273/856723/854370/851048,1744,iso
GO:0000956,nuclear-transcribed mRNA catabolic process,126,0.4713404816154707,1.4968076212871837,0.01165074489097179,0.03811819795850555,0.02192846149387712,1179,"tags=29%, list=19%, signal=24%",853970/853959/853971/856476/855911/855728/856481/852465/850346/851159/852229/853997/854034/852755/851752/854731/856228/853301/855470/853631/855417/856889/853062/850401/856923/855489/852101/855758/855280/855575/851163/856466/854162/852963/851212/851379/850708,1744,iso
GO:0072522,purine-containing compound biosynthetic process,76,-0.467978071936484,-1.5143127133034224,0.01237143423835558,0.0398267562111768,0.02291135302234161,606,"tags=29%, list=10%, signal=26%",852327/1466480/852522/853585/855321/854948/852065/851073/854356/854893/851812/852688/851560/856131/856925/851892/852144/851983/855857/854986/855149/853326,1744,iso
GO:0044042,glucan metabolic process,61,-0.5146531642444835,-1.5974066732770762,0.01381812326148085,0.04390303150346147,0.02525633391264001,1298,"tags=49%, list=21%, signal=39%",856501/854761/851216/855255/856294/850603/856314/854350/853732/855766/850572/856287/854766/853045/854514/856705/852530/855131/856289/854127/855355/851055/853418/856924/852346/850962/853076/853830/851007/852920,1744,iso
GO:0006403,RNA localization,190,0.4424469285249607,1.4616076865613177,0.01385643851438152,0.04390303150346147,0.02525633391264001,1045,"tags=28%, list=17%, signal=24%",853970/853969/853957/853714/850414/856436/854469/850796/853537/853160/855728/856481/850551/850346/854657/854999/854940/852972/852814/856431/850763/852229/855957/855837/855495/851565/855789/854747/855645/853649/851320/852755/856251/850437/856868/852779/856228/853301/852704/854844/854431/855316/853016/850625/856575/853445/853499/854668/856466/850705/852549/854162/852955,1744,iso
GO:0006575,cellular modified amino acid metabolic process,59,-0.4899862751590014,-1.5141399734474117,0.01551598902013584,0.04771095463867551,0.02744693840902997,658,"tags=25%, list=11%, signal=23%",855457/850747/856182/854151/850605/854856/856365/851437/854661/855009/855206/855855/852124/853123/855205,1744,iso
GO:0010035,response to inorganic substance,65,-0.4821337899591122,-1.51482280199948,0.01595060215260037,0.04825257535610768,0.02775851948270576,844,"tags=29%, list=14%, signal=25%",855480/856506/854196/856350/851432/854912/855096/854073/855692/851948/851955/855036/855284/853568/856399/852215/850799/852979/854104,1744,iso
GO:0006091,generation of precursor metabolites and energy,228,-0.68087089812595,-2.585475373238208,1e-10,3.993333333333333e-9,2.877192982456141e-9,486,"tags=32%, list=8%, signal=31%",853932/851595/854083/851059/854761/856048/853304/855769/853751/851013/854350/855971/851541/850610/854559/856132/856921/854695/855866/851167/855045/855363/853769/850569/856924/852250/851726/856314/854919/854681/853709/855732/855675/853830/852684/852235/853585/851892/855298/856705/853777/850685/850727/852124/853716/850962/856672/853095/853273/852688/854231/853584/852142/856321/854766/855131/852825/853507/855577/851758/856448/856797/856390/856689/856289/853163/854627/854583/854622/854594/854595/854596/854597,1747,trip2
GO:0006278,RNA-dependent DNA biosynthetic process,76,0.7478836047644467,2.3335535861217154,1e-10,3.993333333333333e-9,2.877192982456141e-9,307,"tags=47%, list=5%, signal=46%",851674/852928/856879/851794/850853/850724/853068/856623/851914/851599/855062/854963/856257/856284/856906/855433/854365/851268/851128/856283/852299/854969/851852/851851/855817/854313/855070/850927/853484/855672/854049/851793/852175/850548/853067/853197,1747,trip2
GO:0009060,aerobic respiration,86,-0.796486129122107,-2.6233443053750385,1e-10,3.993333333333333e-9,2.877192982456141e-9,388,"tags=43%, list=6%, signal=41%",851013/855971/850610/854695/855866/855045/853769/852250/851726/854681/853709/855732/855675/852684/852235/855298/853777/850685/853716/856672/853095/853273/852688/852142/856321/853507/851758/856448/856390/856689/854627/854583/854622/854594/854595/854596/854597,1747,trip2
GO:0015074,DNA integration,50,0.9061962507371776,2.631136750810608,1e-10,3.993333333333333e-9,2.877192982456141e-9,280,"tags=70%, list=5%, signal=67%",851674/852928/856879/851794/850853/850724/853068/856623/851914/851599/855062/854963/856257/856284/856906/855433/854365/851268/851128/856283/852299/854969/851852/851851/855817/854313/855070/850927/853484/855672/854049/851793/852175/850548/853067,1747,trip2
GO:0015672,monovalent inorganic cation transport,116,-0.6738064755184958,-2.3253287062217782,1e-10,3.993333333333333e-9,2.877192982456141e-9,488,"tags=32%, list=8%, signal=30%",856659/1466480/856686/854685/2732686/851922/853782/854695/851002/852149/856421/854027/856027/852177/854893/853853/855675/852684/853585/851892/855298/850727/854077/851560/852688/854231/855857/852327/851983/856448/856131/854627/854622/854594/854595/854596/854597,1747,trip2
GO:0015980,energy derivation by oxidation of organic compounds,161,-0.7149564367299261,-2.604595655219744,1e-10,3.993333333333333e-9,2.877192982456141e-9,486,"tags=37%, list=8%, signal=35%",853932/851595/854083/854761/853304/853751/851013/854350/855971/850610/854559/856132/854695/855866/855045/853769/850569/856924/852250/851726/856314/854919/854681/853709/855732/855675/853830/852684/852235/855298/856705/853777/850685/853716/850962/856672/853095/853273/852688/854231/853584/852142/856321/854766/855131/853507/855577/851758/856448/856797/856390/856689/856289/854627/854583/854622/854594/854595/854596/854597,1747,trip2
GO:0022900,electron transport chain,62,-0.8715204911795541,-2.7402759285468594,1e-10,3.993333333333333e-9,2.877192982456141e-9,122,"tags=48%, list=2%, signal=48%",854919/853709/855675/852684/852235/855298/850685/850727/852124/853716/856672/853095/853273/852688/854231/852142/856321/852825/853507/851758/856448/856390/856689/854627/854583/854622/854594/854595/854596/854597,1747,trip2
GO:0032196,transposition,111,0.8833992240822867,2.8931687412449256,1e-10,3.993333333333333e-9,2.877192982456141e-9,400,"tags=59%, list=7%, signal=57%",856880/850854/855434/851853/856285/851674/851675/851269/856258/851795/852929/852928/856624/856879/851794/850853/855063/850724/853068/856623/851914/851599/851970/851127/855062/854963/851600/856257/855816/854366/856284/856906/855433/854962/854365/851268/853485/851128/856283/852299/854969/851852/851851/855817/852912/854313/850547/853066/855671/855070/855071/856907/850927/853484/855672/854049/851793/851750/852175/850548/853067/850339/850959/854522/851850/854523,1747,trip2
GO:0032197,"transposition, RNA-mediated",105,0.891780993465516,2.9062472053633193,1e-10,3.993333333333333e-9,2.877192982456141e-9,400,"tags=63%, list=7%, signal=60%",856880/850854/855434/851853/856285/851674/851675/851269/856258/851795/852929/852928/856624/856879/851794/850853/855063/850724/853068/856623/851914/851599/851970/851127/855062/854963/851600/856257/855816/854366/856284/856906/855433/854962/854365/851268/853485/851128/856283/852299/854969/851852/851851/855817/852912/854313/850547/853066/855671/855070/855071/856907/850927/853484/855672/854049/851793/851750/852175/850548/853067/850339/850959/854522/851850/854523,1747,trip2
GO:0045333,cellular respiration,109,-0.7549871403135049,-2.5755469834206157,1e-10,3.993333333333333e-9,2.877192982456141e-9,417,"tags=39%, list=7%, signal=37%",853751/851013/855971/850610/856132/854695/855866/855045/853769/852250/851726/854919/854681/853709/855732/855675/852684/852235/855298/853777/850685/853716/856672/853095/853273/852688/854231/853584/852142/856321/853507/851758/856448/856390/856689/854627/854583/854622/854594/854595/854596/854597,1747,trip2
GO:0046034,ATP metabolic process,94,-0.8043351458687418,-2.6835654182264035,1e-10,3.993333333333333e-9,2.877192982456141e-9,356,"tags=45%, list=6%, signal=43%",851541/851922/854695/851002/851167/856027/852177/854893/853853/854919/853709/855675/852684/853585/851892/855298/850727/854077/853716/851560/856672/853095/853273/852688/854231/855857/852142/856321/852327/851983/853507/851758/856448/856390/856131/856689/854627/854583/854622/854595/854596/854597,1747,trip2
GO:0071897,DNA biosynthetic process,111,0.6835381081145109,2.2386153778898827,1e-10,3.993333333333333e-9,2.877192982456141e-9,307,"tags=33%, list=5%, signal=32%",851674/852928/856879/851794/850853/850724/853068/856623/851914/851599/855062/854963/856257/856284/856906/855433/854365/851268/851128/856283/852299/854969/851852/851851/855817/854313/855070/850927/853484/855672/854049/851793/851415/852175/850548/853067/853197,1747,trip2
GO:0090501,RNA phosphodiester bond hydrolysis,198,0.6662910780086839,2.3488402541734765,1e-10,3.993333333333333e-9,2.877192982456141e-9,706,"tags=35%, list=12%, signal=32%",851674/852928/856879/851794/850853/850724/853068/856623/851914/851599/855062/854963/856257/856284/856906/855433/854365/851268/851128/856283/852299/854969/851852/851851/855817/854313/9164985/855070/850927/854317/853484/855672/854049/854221/851793/852175/854469/855408/856815/853762/850548/853067/855884/854487/851499/850414/851403/851212/854523/854245/852465/853445/856228/853555/853376/852280/852263/851407/850422/856466/854461/853062/853166/853937/856574/852111/850298/856459/854881/851939,1747,trip2
GO:0090502,"RNA phosphodiester bond hydrolysis, endonucleolytic",143,0.7388889922678863,2.5055570071858004,1e-10,3.993333333333333e-9,2.877192982456141e-9,706,"tags=45%, list=12%, signal=41%",851674/852928/856879/851794/850853/850724/853068/856623/851914/851599/855062/854963/856257/856284/856906/855433/854365/851268/851128/856283/852299/854969/851852/851851/855817/854313/9164985/855070/850927/854317/853484/855672/854049/854221/851793/852175/854469/855408/856815/853762/850548/853067/855884/854487/851499/850414/851403/854523/854245/852465/853445/856228/853376/852280/852263/851407/850422/853166/853937/856574/852111/850298/856459/854881/851939,1747,trip2
GO:1902600,proton transmembrane transport,97,-0.7175097987707413,-2.3923291222663963,1e-10,3.993333333333333e-9,2.877192982456141e-9,350,"tags=34%, list=6%, signal=33%",2732686/851922/853782/854695/851002/852149/856421/854027/856027/852177/854893/853853/855675/852684/853585/851892/855298/850727/854077/851560/852688/854231/855857/852327/851983/856448/856131/854627/854622/854594/854595/854596/854597,1747,trip2
GO:1902680,positive regulation of RNA biosynthetic process,369,0.48151525448570554,1.8040704818847224,2.4442153438128252e-8,7.320424954719412e-7,5.274359426122413e-7,1491,"tags=39%, list=25%, signal=31%",853922/853910/850594/856366/850744/853893/854106/856360/852410/852260/855200/855060/855030/854129/850347/855569/851701/855092/853327/852614/855626/853255/853475/855220/852955/852432/853748/856016/855059/855522/852848/854675/855976/854652/853523/852814/856904/852860/851212/851645/856455/850598/854290/856178/852184/852755/850419/852809/856146/851803/855656/852592/854087/852392/853697/855208/854540/852033/852710/856219/854456/856316/851559/855620/853264/850928/853974/855625/854999/850445/851220/852694/851365/851889/851799/850920/856763/855704/855055/852171/852278/852547/855828/856297/850650/851747/854433/850873/852728/854020/851452/850822/851753/853865/856845/854993/854928/851788/855005/856769/854725/852228/854933/855276/855138/855605/853823/853098/855821/850984/852806/852541/852839/856091/855965/853712/854280/1466445/854841/853784/855920/855975/854773/854835/851840/854404/854465/852714/853224/856437/852399/851924/852322/855407/852497/855788/852007/853985/854899/853796/856583/856397/853178/1500489,1747,trip2
GO:1903508,positive regulation of nucleic acid-templated transcription,369,0.48151525448570554,1.8040704818847224,2.4442153438128252e-8,7.320424954719412e-7,5.274359426122413e-7,1491,"tags=39%, list=25%, signal=31%",853922/853910/850594/856366/850744/853893/854106/856360/852410/852260/855200/855060/855030/854129/850347/855569/851701/855092/853327/852614/855626/853255/853475/855220/852955/852432/853748/856016/855059/855522/852848/854675/855976/854652/853523/852814/856904/852860/851212/851645/856455/850598/854290/856178/852184/852755/850419/852809/856146/851803/855656/852592/854087/852392/853697/855208/854540/852033/852710/856219/854456/856316/851559/855620/853264/850928/853974/855625/854999/850445/851220/852694/851365/851889/851799/850920/856763/855704/855055/852171/852278/852547/855828/856297/850650/851747/854433/850873/852728/854020/851452/850822/851753/853865/856845/854993/854928/851788/855005/856769/854725/852228/854933/855276/855138/855605/853823/853098/855821/850984/852806/852541/852839/856091/855965/853712/854280/1466445/854841/853784/855920/855975/854773/854835/851840/854404/854465/852714/853224/856437/852399/851924/852322/855407/852497/855788/852007/853985/854899/853796/856583/856397/853178/1500489,1747,trip2
GO:0071103,DNA conformation change,199,0.5400821925244842,1.9045718090847068,4.7948759061516443e-8,1.2487524642542758e-6,8.997249984083177e-7,1097,"tags=33%, list=18%, signal=28%",856334/856940/850659/855377/853922/855846/853213/853889/856630/853880/850660/854630/853231/850638/850478/852410/854906/853327/851214/855626/853475/853315/854869/853748/852294/854675/855976/851771/850597/850419/851688/854976/855656/852392/851905/854901/851330/850935/856890/852258/850297/855535/854309/850445/851220/850792/855515/852578/850982/852547/854818/852728/852673/856518/851590/855099/856822/854156/854656/852352/854725/852228/855228/853369/852275,1747,trip2
